Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,eigencentrality
185142.0,,,3,0,3,0,0,0,0,0.000848,0.006107
168095.0,,,3,0,3,0,0,0,0,0.000848,0.006107
101648.0,,,3,0,3,0,0,0,0,0.000848,0.006107
123158.0,,,3,0,3,0,0,0,0,0.000848,0.006107
83014.0,,,13,2,15,4,0.286501,0.299279,0.547404,0.000977,0.009453
179364.0,,,3,0,3,0,0,0,0,0.000848,0.006107
18629.0,,,15,69,84,3,0.400771,0.436699,998.365389,0.003154,0.005912
189523.0,,,32,25,57,4,0.311377,0.332933,2.134164,0.000965,0.028598
188173.0,,,60,50,110,4,0.309985,0.33133,16.325396,0.000969,0.01774
191423.0,,,7,2,9,4,0.286501,0.299279,0,0.000957,0.000232
206205.0,,,56,39,95,3,0.405458,0.428686,12.893215,0.00098,0.048675
5387991.0,,,12,1,13,4,0.286501,0.299279,0,0.000957,0.000397
16281.0,,,307,371,678,3,0.403101,0.440705,1510.554834,0.00164,0.134469
191027.0,,,3,0,3,0,0,0,0,0.000842,0.000925
778689.0,,,24,25,49,4,0.306333,0.324119,0,0.000845,0.007984
990131.0,,,14,15,29,4,0.28769,0.300881,0,0.000842,0.004315
5376177.0,,,22,3,25,4,0.28769,0.300881,0,0.000987,0.005681
5376179.0,,,18,7,25,4,0.288089,0.303285,0,0.000842,0.005547
7919.0,,,80,151,231,3,0.410256,0.454327,5336.143675,0.004068,0.015963
63747.0,,,10,7,17,4,0.291725,0.308494,207,0.002425,0.000559
66796.0,,,6,1,7,5,0.226087,0.234856,0,0.001542,0.000285
154622.0,,,10,5,15,4,0.291317,0.30609,0,0.000901,0.000597
99743.0,,,20,10,30,4,0.30365,0.325321,35.108971,0.000929,0.001991
101982.0,,,9,5,14,4,0.291317,0.30609,0,0.000901,0.000538
127676.0,,,9,5,14,4,0.291317,0.30609,0,0.000901,0.000538
158694.0,,,9,5,14,4,0.291317,0.30609,0,0.000901,0.000538
205835.0,,,10,5,15,4,0.291317,0.30609,0,0.000901,0.000597
63203.0,,,9,5,14,4,0.291317,0.30609,0,0.000901,0.000538
82993.0,,,9,5,14,4,0.291317,0.30609,0,0.000901,0.000538
170738.0,,,9,5,14,4,0.291317,0.30609,0,0.000901,0.000538
188982.0,,,9,5,14,4,0.291317,0.30609,0,0.000901,0.000538
143163.0,,,9,5,14,4,0.291317,0.30609,0,0.000901,0.000538
132995.0,,,9,5,14,4,0.291317,0.30609,0,0.000901,0.000538
181434.0,,,9,5,14,4,0.291317,0.30609,0,0.000901,0.000538
16457.0,,,1054,1309,2363,4,0.448276,0.530449,12662.744274,0.004033,0.645021
169355.0,,,4,0,4,0,0,0,0,0.00084,0.005312
665951.0,,,175,184,359,4,0.414343,0.439103,34.320034,0.000884,0.293048
5386141.0,,,22,35,57,5,0.313725,0.353205,0,0.000866,0.024213
81123.0,,,76,65,141,5,0.309985,0.333974,0,0.00084,0.100921
61129.0,,,52,49,101,5,0.309985,0.333974,0,0.00084,0.069051
119455.0,,,64,55,119,5,0.310448,0.336378,0,0.000846,0.076053
22409.0,,,27,25,52,5,0.309985,0.333974,0,0.00084,0.035853
99241.0,,,114,91,205,5,0.310448,0.336378,0,0.000846,0.143937
128372.0,,,44,33,77,5,0.309985,0.333974,0,0.00084,0.058428
194994.0,,,42,37,79,4,0.412698,0.434295,0,0.000854,0.062851
989217.0,,,18,17,35,5,0.309985,0.333974,0,0.00084,0.023902
989318.0,,,18,17,35,5,0.309985,0.333974,0,0.00084,0.023902
989102.0,,,18,17,35,5,0.309985,0.333974,0,0.00084,0.023902
896654.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
823723.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
823687.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
943226.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
823596.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
823856.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
823962.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
942983.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
943016.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
942919.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
942957.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
942866.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
942895.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
943252.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
943186.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
896658.0,,,16,17,33,5,0.309985,0.333974,0,0.00084,0.021246
5337726.0,,,53,3,56,5,0.309985,0.333974,0,0.001761,0.025186
5350858.0,,,37,19,56,5,0.311844,0.34359,0,0.001047,0.024035
5350856.0,,,41,15,56,5,0.311377,0.341186,0,0.00113,0.024314
5350854.0,,,46,11,57,5,0.310912,0.338782,0,0.001248,0.025925
5337728.0,,,49,7,56,5,0.310448,0.336378,0,0.00143,0.024895
5350860.0,,,34,23,57,5,0.312312,0.345994,0,0.000985,0.025077
5386137.0,,,30,27,57,5,0.312782,0.348397,0,0.000936,0.024795
5386139.0,,,29,31,60,5,0.313253,0.350801,0,0.000897,0.02847
5387787.0,,,22,39,61,5,0.314199,0.355609,0,0.00084,0.029214
83080.0,,,10,11,21,4,0.383057,0.401442,0,0.000848,0.020358
16277.0,,,787,867,1654,3,0.42449,0.485577,4994.387075,0.001848,0.500544
69853.0,,,60,41,101,4,0.311377,0.332933,0,0.000842,0.051597
206774.0,,,19,14,33,4,0.298422,0.317308,0,0.000839,0.019722
168334.0,,,75,71,146,4,0.298851,0.319712,0,0.000863,0.057562
159307.0,,,43,43,86,4,0.298851,0.319712,0,0.000854,0.024816
144606.0,,,3,0,3,0,0,0,0,0.000839,0.003114
142260.0,,,3,0,3,0,0,0,0,0.000839,0.003114
472359.0,,,15,15,30,4,0.298422,0.317308,0,0.000839,0.01557
831910.0,,,14,15,29,4,0.298422,0.317308,0,0.000839,0.014532
817347.0,,,14,15,29,4,0.298422,0.317308,0,0.000839,0.014532
986836.0,,,14,15,29,4,0.298422,0.317308,0,0.000839,0.014532
782231.0,,,14,15,29,4,0.298422,0.317308,0,0.000839,0.014532
782263.0,,,14,15,29,4,0.298422,0.317308,0,0.000839,0.014532
5369720.0,,,18,3,21,4,0.298422,0.317308,0,0.000839,0.018684
18620.0,,,84,212,296,3,0.409449,0.451923,2621.240591,0.002304,0.055065
129053.0,,,11,5,16,4,0.290909,0.305288,0,0.000861,0.001453
168190.0,,,11,5,16,4,0.290909,0.305288,0,0.000861,0.001453
98590.0,,,11,5,16,4,0.290909,0.305288,0,0.000861,0.001453
79351.0,,,29,5,34,4,0.290909,0.305288,0,0.000861,0.003832
121387.0,,,11,5,16,4,0.290909,0.305288,0,0.000861,0.001453
5371184.0,,,16,4,20,4,0.290909,0.305288,0,0.000861,0.002114
83120.0,,,4,0,4,0,0,0,0,0.000848,0.008143
72052.0,,,5,0,5,0,0,0,0,0.000848,0.010179
78564.0,,,4,0,4,0,0,0,0,0.000848,0.008143
159851.0,,,4,0,4,0,0,0,0,0.000848,0.008143
79830.0,,,11,4,15,4,0.383057,0.401442,0,0.000848,0.022393
158215.0,,,4,0,4,0,0,0,0,0.000848,0.008143
106314.0,,,4,0,4,0,0,0,0,0.000848,0.008143
94067.0,,,4,0,4,0,0,0,0,0.000848,0.008143
2597543.0,,,78,2,80,4,0.383057,0.401442,0,0.002253,0.042373
2595454.0,,,58,22,80,4,0.386617,0.413462,0,0.001188,0.040293
2598391.0,,,62,18,80,4,0.3859,0.411058,0,0.001272,0.040699
2594681.0,,,66,14,80,4,0.385185,0.408654,0,0.001384,0.04111
2596774.0,,,70,10,80,4,0.384473,0.40625,0,0.001541,0.041526
2598461.0,,,74,6,80,4,0.383764,0.403846,0,0.001787,0.041947
5345312.0,,,53,26,79,4,0.387337,0.415865,0,0.001121,0.037872
5345314.0,,,49,30,79,4,0.38806,0.418269,0,0.001068,0.037491
5345316.0,,,45,34,79,4,0.388785,0.420673,0,0.001024,0.037115
5345318.0,,,41,38,79,4,0.389513,0.423077,0,0.000986,0.036743
5345320.0,,,37,42,79,4,0.390244,0.425481,0,0.000955,0.036376
5345322.0,,,33,46,79,4,0.390977,0.427885,0,0.000927,0.036014
5345324.0,,,29,50,79,4,0.391714,0.430288,0,0.000903,0.035656
5345328.0,,,25,54,79,4,0.392453,0.432692,0,0.000883,0.035302
5372965.0,,,21,58,79,4,0.393195,0.435096,0,0.000864,0.034953
5372967.0,,,17,62,79,4,0.393939,0.4375,0,0.000848,0.034608
