Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,eigencentrality
13134.0,,,42,63,105,3,0.472727,0.583333,102,0.009188,0.036242
183058.0,,,3,0,3,0,0,0,0,0.008851,0.000637
119774.0,,,4,2,6,1,1,1,0,0.034315,0.000685
134864.0,,,5,1,6,1,1,1,0,0.028272,0.000731
81984.0,,,3,0,3,0,0,0,0,0.008851,0.000637
160392.0,,,3,0,3,0,0,0,0,0.008851,0.000637
209447.0,,,3,0,3,0,0,0,0,0.008851,0.000637
662064.0,,,48,30,78,3,0.42623,0.467949,0,0.008981,0.041555
79231.0,,,138,152,290,2,0.604651,0.673077,175.23705,0.012539,0.309687
11415.0,,,420,448,868,3,0.565217,0.692308,67.498288,0.012098,1
11725.0,,,422,417,839,3,0.65,0.807692,178.371079,0.012332,0.992443
124978.0,,,3,0,3,0,0,0,0,0.008694,0.012424
136330.0,,,3,0,3,0,0,0,0,0.008694,0.012424
87992.0,,,123,112,235,3,0.530612,0.634615,5.598338,0.010521,0.352956
42146.0,,,109,109,218,4,0.433333,0.544872,0.434041,0.009548,0.355142
4819150.0,,,24,24,48,4,0.433333,0.544872,0.027128,0.009548,0.075241
2481972.0,,,48,48,96,4,0.433333,0.544872,0.10851,0.009548,0.150481
2052955.0,,,54,52,106,4,0.433333,0.544872,0.141968,0.009548,0.165486
2481963.0,,,48,48,96,4,0.433333,0.544872,0.10851,0.009548,0.150481
1690120.0,,,88,86,174,3,0.530612,0.634615,2.48815,0.010481,0.25659
110470.0,,,3,0,3,0,0,0,0,0.008694,0.012424
132060.0,,,7,5,12,3,0.382353,0.410256,0,0.008825,0.017754
26551.0,,,193,207,400,3,0.52,0.615385,11.3649,0.010345,0.601867
82654.0,,,21,12,33,4,0.366197,0.410256,0,0.008736,0.087442
5306618.0,,,35,35,70,3,0.52,0.615385,0.622038,0.010345,0.098822
2449465.0,,,16,16,32,4,0.4,0.448718,0,0.008694,0.066262
78175.0,,,25,24,49,4,0.4,0.448718,0,0.008694,0.103534
