Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,eigencentrality
17723.0,,,0,15,15,4,0.342282,0.395425,0,0.003984,0
21304.0,,,240,233,473,3,0.469388,0.507246,49.044741,0.004587,0.644809
99253.0,,,3,0,3,0,0,0,0,0.004248,0.000086
188394.0,,,3,0,3,0,0,0,0,0.004248,0.000086
158153.0,,,3,0,3,0,0,0,0,0.004248,0.000086
86308.0,,,3,0,3,0,0,0,0,0.004248,0.000086
10251.0,,,799,1041,1840,3,0.666667,0.822464,1414.957233,0.015945,1
97597.0,,,38,32,70,4,0.403509,0.445652,0,0.004004,0.108829
202022.0,,,30,24,54,4,0.403509,0.445652,0,0.004004,0.085918
129528.0,,,11,8,19,4,0.403509,0.445652,0,0.004004,0.031503
85177.0,,,4,1,5,4,0.403509,0.445652,0,0.004004,0.011456
35849.0,,,95,88,183,3,0.479167,0.528986,121.892338,0.013776,0.256571
169845.0,,,236,226,462,3,0.474227,0.518116,0.000478,0.00438,0.632267
22650.0,,,450,461,911,2,0.541176,0.576087,509.16536,0.006439,0.92378
205731.0,,,4,0,4,0,0,0,0,0.004004,0.011456
206021.0,,,47,44,91,3,0.469388,0.507246,0,0.004283,0.131142
909473.0,,,16,17,33,4,0.403509,0.445652,0,0.004004,0.045823
909503.0,,,16,17,33,4,0.403509,0.445652,0,0.004004,0.045823
982198.0,,,16,17,33,4,0.403509,0.445652,0,0.004004,0.045823
982281.0,,,16,17,33,4,0.403509,0.445652,0,0.004004,0.045823
982236.0,,,16,17,33,4,0.403509,0.445652,0,0.004004,0.045823
981650.0,,,16,17,33,4,0.403509,0.445652,0,0.004004,0.045823
910450.0,,,16,17,33,4,0.403509,0.445652,0,0.004004,0.045823
981680.0,,,16,17,33,4,0.403509,0.445652,0,0.004004,0.045823
981743.0,,,16,17,33,4,0.403509,0.445652,0,0.004004,0.045823
5337712.0,,,65,4,69,4,0.403509,0.445652,0,0.006352,0.070108
5342926.0,,,61,40,101,4,0.425926,0.51087,0,0.004339,0.068575
5342924.0,,,69,32,101,4,0.422018,0.5,0,0.00445,0.070429
5342922.0,,,77,24,101,4,0.418182,0.48913,0,0.004594,0.072343
5342920.0,,,85,16,101,4,0.414414,0.478261,0,0.004794,0.074319
5337716.0,,,57,12,69,4,0.410714,0.467391,0,0.005111,0.06825
5337714.0,,,61,8,69,4,0.40708,0.456522,0,0.005574,0.069172
5342928.0,,,53,48,101,4,0.429907,0.521739,0,0.004249,0.066779
5342930.0,,,45,56,101,4,0.433962,0.532609,0,0.004174,0.06504
5372582.0,,,37,64,101,4,0.438095,0.543478,0,0.00411,0.063355
5376757.0,,,29,72,101,4,0.442308,0.554348,0,0.004053,0.061723
5390089.0,,,21,80,101,4,0.446602,0.565217,0,0.004004,0.060142
5351380.0,,,19,0,19,0,0,0,0,0.004004,0.054414
110841.0,,,7,8,15,4,0.403509,0.445652,0,0.004004,0.020047
10546.0,,,65,104,169,3,0.438095,0.561594,405.93985,0.004182,0.11324
75148.0,,,3,0,3,0,0,0,0,0.004025,0.001033
160940.0,,,3,0,3,0,0,0,0,0.004025,0.001033
107381.0,,,3,0,3,0,0,0,0,0.004025,0.001033
205504.0,,,3,1,4,5,0.251366,0.271014,0,0.004025,0.001033
79360.0,,,6,1,7,4,0.326241,0.347826,45,0.008274,0.002565
159853.0,,,3,0,3,0,0,0,0,0.004025,0.001033
188529.0,,,3,0,3,0,0,0,0,0.004025,0.001033
155310.0,,,3,0,3,0,0,0,0,0.004025,0.001033
184998.0,,,3,0,3,0,0,0,0,0.004025,0.001033
163242.0,,,4,2,6,3,0.353846,0.369565,0,0.00404,0.003638
103391.0,,,3,0,3,0,0,0,0,0.004025,0.001033
212657.0,,,22,22,44,4,0.306667,0.347826,0,0.004025,0.007574
