Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,eigencentrality
1748.0,,,931,1352,2283,2,0.970588,0.984848,3445.012412,0.027648,1
35059.0,,,222,219,441,2,0.519685,0.537879,243.201621,0.012185,0.76495
5389889.0,,,20,47,67,3,0.540984,0.585859,0.141532,0.003224,0.068229
98027.0,,,162,136,298,2,0.519685,0.537879,119.013854,0.003655,0.487053
133463.0,,,9,3,12,3,0.496241,0.502525,0,0.003115,0.0319
110729.0,,,9,3,12,3,0.496241,0.502525,0,0.003115,0.0319
128637.0,,,9,3,12,3,0.496241,0.502525,0,0.003115,0.0319
81147.0,,,70,57,127,3,0.503817,0.512626,0,0.003154,0.224274
105414.0,,,10,3,13,3,0.496241,0.502525,0,0.003115,0.035444
148057.0,,,12,5,17,3,0.5,0.510101,1.804021,0.00323,0.032006
5384037.0,,,39,27,66,3,0.519685,0.54798,0.82656,0.004609,0.065683
66862.0,,,9,3,12,3,0.496241,0.502525,0,0.003115,0.0319
116880.0,,,4,0,4,0,0,0,0,0.003115,0.014178
99630.0,,,4,0,4,0,0,0,0,0.003115,0.014178
131057.0,,,4,0,4,0,0,0,0,0.003115,0.014178
130399.0,,,4,0,4,0,0,0,0,0.003115,0.014178
130369.0,,,7,0,7,0,0,0,0,0.00323,0.014284
83609.0,,,4,0,4,0,0,0,0,0.003115,0.014178
104921.0,,,4,0,4,0,0,0,0,0.003115,0.014178
104230.0,,,4,0,4,0,0,0,0,0.003115,0.014178
118138.0,,,4,0,4,0,0,0,0,0.003115,0.014178
163934.0,,,4,0,4,0,0,0,0,0.003115,0.014178
155732.0,,,4,0,4,0,0,0,0,0.003115,0.014178
146339.0,,,4,0,4,0,0,0,0,0.003115,0.014178
183286.0,,,7,0,7,0,0,0,0,0.00323,0.014284
5384025.0,,,61,3,64,3,0.496241,0.502525,0,0.006859,0.072095
5384027.0,,,57,7,64,3,0.5,0.510101,0,0.005686,0.070926
5384029.0,,,53,11,64,3,0.503817,0.517677,0,0.00502,0.069778
5384031.0,,,49,15,64,3,0.507692,0.525253,0,0.004573,0.068652
5384033.0,,,45,19,64,3,0.511628,0.532828,0,0.004248,0.067547
5384035.0,,,41,23,64,3,0.515625,0.540404,0,0.003997,0.066462
5384039.0,,,33,31,64,3,0.52381,0.555556,0,0.003561,0.064346
5384041.0,,,29,35,64,3,0.528,0.563131,0,0.003423,0.063321
5384043.0,,,25,39,64,3,0.532258,0.570707,0,0.003306,0.062315
5389171.0,,,21,43,64,3,0.536585,0.578283,0,0.003205,0.061328
182413.0,,,22,16,38,3,0.496241,0.502525,0,0.003115,0.077978
166585.0,,,80,76,156,2,0.511628,0.522727,0,0.003263,0.280835
65351.0,,,30,25,55,3,0.496241,0.502525,0,0.003115,0.106333
175964.0,,,38,33,71,3,0.496241,0.502525,0,0.003115,0.134689
146206.0,,,22,16,38,3,0.496241,0.502525,0,0.003115,0.077978
130255.0,,,22,16,38,3,0.496241,0.502525,0,0.003115,0.077978
317496.0,,,34,33,67,3,0.496241,0.502525,0,0.003275,0.117293
238608.0,,,24,26,50,3,0.5,0.510101,0,0.003115,0.085066
820473.0,,,16,17,33,3,0.496241,0.502525,0,0.003115,0.056711
820439.0,,,16,17,33,3,0.496241,0.502525,0,0.003115,0.056711
820401.0,,,16,17,33,3,0.496241,0.502525,0,0.003115,0.056711
811361.0,,,16,17,33,3,0.496241,0.502525,0,0.003115,0.056711
811335.0,,,16,17,33,3,0.496241,0.502525,0,0.003115,0.056711
811309.0,,,16,17,33,3,0.496241,0.502525,0,0.003115,0.056711
811285.0,,,16,17,33,3,0.496241,0.502525,0,0.003115,0.056711
811231.0,,,16,17,33,3,0.496241,0.502525,0,0.003115,0.056711
811209.0,,,16,17,33,3,0.496241,0.502525,0,0.003115,0.056711
811377.0,,,16,17,33,3,0.496241,0.502525,0,0.003115,0.056711
979711.0,,,16,17,33,3,0.496241,0.502525,0,0.003115,0.056711
934551.0,,,16,17,33,3,0.496241,0.502525,0,0.003115,0.056711
898748.0,,,16,17,33,3,0.496241,0.502525,0,0.003115,0.056711
898716.0,,,18,17,35,3,0.496241,0.502525,0,0.003115,0.0638
5323795.0,,,8,8,16,3,0.496241,0.502525,0,0.003115,0.028355
5343992.0,,,43,4,47,3,0.496241,0.502525,0,0.005377,0.074034
5358314.0,,,27,20,47,3,0.511628,0.532828,0,0.003451,0.069493
5353618.0,,,31,16,47,3,0.507692,0.525253,0,0.003695,0.070597
5343996.0,,,35,12,47,3,0.503817,0.517677,0,0.004031,0.071722
5343994.0,,,39,8,47,3,0.5,0.510101,0,0.004529,0.072868
5358316.0,,,23,24,47,3,0.515625,0.540404,0,0.003264,0.068409
5389863.0,,,19,28,47,3,0.519685,0.54798,0,0.003115,0.067344
12591.0,,,0,36,36,3,0.38342,0.452703,0,0.003079,0
127537.0,,,3,0,3,0,0,0,0,0.003194,0.000106
197785.0,,,3,0,3,0,0,0,0,0.003194,0.000106
129592.0,,,3,0,3,0,0,0,0,0.003194,0.000106
67929.0,,,3,0,3,0,0,0,0,0.003194,0.000106
189168.0,,,4,1,5,3,0.34375,0.353535,0,0.003303,0.002764
89374.0,,,3,0,3,0,0,0,0,0.003194,0.000106
113703.0,,,3,0,3,0,0,0,0,0.003194,0.000106
82610.0,,,3,1,4,3,0.345361,0.355721,0,0.003194,0.000106
119782.0,,,13,14,27,3,0.34375,0.353535,0,0.003117,0.022241
