Source,Target,Type,Identity
132377.0,6389.0,Directed,29605689.0
132377.0,6389.0,Directed,29605690.0
132377.0,6389.0,Directed,29605692.0
132377.0,6389.0,Directed,29605693.0
6389.0,132377.0,Directed,1664610.0
6389.0,132377.0,Directed,19807730.0
6389.0,132377.0,Directed,19807747.0
6389.0,132377.0,Directed,19807755.0
6389.0,132377.0,Directed,19807763.0
98626.0,6389.0,Directed,29605744.0
98626.0,6389.0,Directed,29605745.0
98626.0,6389.0,Directed,29605747.0
98626.0,6389.0,Directed,29605748.0
98626.0,6389.0,Directed,29842964.0
98626.0,6389.0,Directed,29842965.0
6389.0,98626.0,Directed,22097799.0
6389.0,98626.0,Directed,22097829.0
6389.0,98626.0,Directed,22097844.0
6389.0,98626.0,Directed,22097859.0
6389.0,98626.0,Directed,22097975.0
6389.0,98626.0,Directed,22097990.0
98626.0,6389.0,Directed,29605754.0
98626.0,6389.0,Directed,29605755.0
98626.0,6389.0,Directed,29605757.0
98626.0,6389.0,Directed,29605758.0
98626.0,6389.0,Directed,29842960.0
98626.0,6389.0,Directed,29842961.0
6389.0,98626.0,Directed,22097800.0
6389.0,98626.0,Directed,22097830.0
6389.0,98626.0,Directed,22097845.0
6389.0,98626.0,Directed,22097860.0
6389.0,98626.0,Directed,22097980.0
6389.0,98626.0,Directed,22097995.0
98626.0,6389.0,Directed,29605749.0
98626.0,6389.0,Directed,29605750.0
98626.0,6389.0,Directed,29605752.0
98626.0,6389.0,Directed,29605753.0
98626.0,6389.0,Directed,29842962.0
98626.0,6389.0,Directed,29842963.0
6389.0,98626.0,Directed,22097801.0
6389.0,98626.0,Directed,22097831.0
6389.0,98626.0,Directed,22097846.0
6389.0,98626.0,Directed,22097861.0
6389.0,98626.0,Directed,22097981.0
6389.0,98626.0,Directed,22097996.0
98626.0,6389.0,Directed,29605794.0
98626.0,6389.0,Directed,29605795.0
98626.0,6389.0,Directed,29605797.0
98626.0,6389.0,Directed,29605798.0
98626.0,6389.0,Directed,29842968.0
98626.0,6389.0,Directed,29842969.0
6389.0,98626.0,Directed,22097802.0
6389.0,98626.0,Directed,22097832.0
6389.0,98626.0,Directed,22097847.0
6389.0,98626.0,Directed,22097862.0
6389.0,98626.0,Directed,22097982.0
6389.0,98626.0,Directed,22097997.0
98626.0,6389.0,Directed,29605784.0
98626.0,6389.0,Directed,29605785.0
98626.0,6389.0,Directed,29605787.0
98626.0,6389.0,Directed,29605788.0
98626.0,6389.0,Directed,29842978.0
98626.0,6389.0,Directed,29842979.0
6389.0,98626.0,Directed,22097803.0
6389.0,98626.0,Directed,22097833.0
6389.0,98626.0,Directed,22097848.0
6389.0,98626.0,Directed,22097863.0
6389.0,98626.0,Directed,22097983.0
6389.0,98626.0,Directed,22097998.0
98626.0,6389.0,Directed,29605759.0
98626.0,6389.0,Directed,29605760.0
98626.0,6389.0,Directed,29605762.0
98626.0,6389.0,Directed,29605763.0
98626.0,6389.0,Directed,29842966.0
98626.0,6389.0,Directed,29842967.0
6389.0,98626.0,Directed,22097804.0
6389.0,98626.0,Directed,22097834.0
6389.0,98626.0,Directed,22097849.0
6389.0,98626.0,Directed,22097864.0
6389.0,98626.0,Directed,22097984.0
6389.0,98626.0,Directed,22097999.0
98626.0,6389.0,Directed,29605734.0
98626.0,6389.0,Directed,29605735.0
98626.0,6389.0,Directed,29605737.0
98626.0,6389.0,Directed,29605738.0
98626.0,6389.0,Directed,29842972.0
98626.0,6389.0,Directed,29842973.0
6389.0,98626.0,Directed,22097805.0
6389.0,98626.0,Directed,22097835.0
6389.0,98626.0,Directed,22097850.0
6389.0,98626.0,Directed,22097865.0
6389.0,98626.0,Directed,22097985.0
6389.0,98626.0,Directed,22098000.0
98626.0,6389.0,Directed,29605789.0
98626.0,6389.0,Directed,29605790.0
98626.0,6389.0,Directed,29605792.0
98626.0,6389.0,Directed,29605793.0
98626.0,6389.0,Directed,29842980.0
98626.0,6389.0,Directed,29842981.0
6389.0,98626.0,Directed,22097806.0
6389.0,98626.0,Directed,22097836.0
6389.0,98626.0,Directed,22097851.0
6389.0,98626.0,Directed,22097866.0
6389.0,98626.0,Directed,22097986.0
6389.0,98626.0,Directed,22098001.0
98626.0,6389.0,Directed,29605764.0
98626.0,6389.0,Directed,29605765.0
98626.0,6389.0,Directed,29605767.0
98626.0,6389.0,Directed,29605768.0
98626.0,6389.0,Directed,29842984.0
98626.0,6389.0,Directed,29842985.0
6389.0,98626.0,Directed,22097807.0
6389.0,98626.0,Directed,22097837.0
6389.0,98626.0,Directed,22097852.0
6389.0,98626.0,Directed,22097867.0
6389.0,98626.0,Directed,22097987.0
6389.0,98626.0,Directed,22098002.0
98626.0,6389.0,Directed,29605729.0
98626.0,6389.0,Directed,29605730.0
98626.0,6389.0,Directed,29605732.0
98626.0,6389.0,Directed,29605733.0
98626.0,6389.0,Directed,29842970.0
98626.0,6389.0,Directed,29842971.0
6389.0,98626.0,Directed,22097808.0
6389.0,98626.0,Directed,22097838.0
6389.0,98626.0,Directed,22097853.0
6389.0,98626.0,Directed,22097868.0
6389.0,98626.0,Directed,22097988.0
6389.0,98626.0,Directed,22098003.0
98626.0,6389.0,Directed,29605799.0
98626.0,6389.0,Directed,29605800.0
98626.0,6389.0,Directed,29605802.0
98626.0,6389.0,Directed,29605803.0
98626.0,6389.0,Directed,29842982.0
98626.0,6389.0,Directed,29842983.0
6389.0,98626.0,Directed,22097809.0
6389.0,98626.0,Directed,22097839.0
6389.0,98626.0,Directed,22097854.0
6389.0,98626.0,Directed,22097869.0
6389.0,98626.0,Directed,22097989.0
6389.0,98626.0,Directed,22098004.0
