Source,Target,Type,Identity
12201.0,139869.0,Directed,15009637.0
12201.0,139869.0,Directed,15009636.0
12201.0,139869.0,Directed,15009635.0
12201.0,65958.0,Directed,15009634.0
12201.0,65958.0,Directed,15009633.0
12201.0,65958.0,Directed,15009632.0
12201.0,164259.0,Directed,15009631.0
12201.0,164259.0,Directed,15009628.0
12201.0,164259.0,Directed,15009630.0
12201.0,156759.0,Directed,15009627.0
12201.0,156759.0,Directed,15009626.0
12201.0,156759.0,Directed,15009625.0
12201.0,157444.0,Directed,15009623.0
12201.0,157444.0,Directed,15009621.0
12201.0,157444.0,Directed,15009622.0
12201.0,127653.0,Directed,15009614.0
12201.0,127653.0,Directed,15009612.0
12201.0,127653.0,Directed,15009613.0
12201.0,191436.0,Directed,15009611.0
12201.0,191436.0,Directed,15009609.0
12201.0,191436.0,Directed,15009610.0
12201.0,174926.0,Directed,15009608.0
12201.0,174926.0,Directed,15009607.0
12201.0,174926.0,Directed,15009606.0
12201.0,66313.0,Directed,15009599.0
12201.0,66313.0,Directed,15009598.0
12201.0,66313.0,Directed,15009597.0
12201.0,5381165.0,Directed,33816091.0
12201.0,95420.0,Directed,15009567.0
12201.0,95420.0,Directed,15009568.0
12201.0,95420.0,Directed,15009569.0
12201.0,69503.0,Directed,15009561.0
12201.0,69503.0,Directed,15009562.0
12201.0,69503.0,Directed,15009563.0
12201.0,5381165.0,Directed,33816073.0
12201.0,5381165.0,Directed,33816074.0
12201.0,5381165.0,Directed,33816080.0
12201.0,5381165.0,Directed,33816087.0
12201.0,5381165.0,Directed,33816088.0
12201.0,5381165.0,Directed,33816092.0
12201.0,5381165.0,Directed,33816093.0
5381165.0,5381157.0,Directed,33816023.0
12201.0,5381157.0,Directed,33815836.0
5381165.0,5381155.0,Directed,33816022.0
12201.0,5381155.0,Directed,33815786.0
5381165.0,5381163.0,Directed,33816026.0
12201.0,5381163.0,Directed,33816007.0
5381165.0,5381161.0,Directed,33816025.0
12201.0,5381161.0,Directed,33815946.0
5381165.0,5381159.0,Directed,33816024.0
12201.0,5381159.0,Directed,33815889.0
5381165.0,5381155.0,Directed,33816037.0
5381165.0,5381157.0,Directed,33816038.0
5381165.0,5381159.0,Directed,33816039.0
5381165.0,5381155.0,Directed,33816047.0
5381165.0,5381161.0,Directed,33816040.0
5381165.0,5381163.0,Directed,33816043.0
5381165.0,5381155.0,Directed,33816055.0
5381165.0,5381159.0,Directed,33816049.0
5381165.0,5381157.0,Directed,33816048.0
5381165.0,5381163.0,Directed,33816051.0
5381165.0,5381161.0,Directed,33816050.0
5381165.0,5381159.0,Directed,33816057.0
5381165.0,5381157.0,Directed,33816056.0
5381165.0,5381163.0,Directed,33816059.0
5381165.0,5381161.0,Directed,33816058.0
5381167.0,5381165.0,Directed,33816142.0
12201.0,5381167.0,Directed,33816173.0
5381167.0,5381165.0,Directed,33816151.0
5381167.0,5381165.0,Directed,33816160.0
5381167.0,5381165.0,Directed,33816124.0
5381169.0,5381165.0,Directed,33816192.0
12201.0,5381169.0,Directed,33816246.0
5381169.0,5381165.0,Directed,33816221.0
5381169.0,5381165.0,Directed,33816209.0
5381169.0,5381165.0,Directed,33816231.0
5381171.0,5381165.0,Directed,33816265.0
12201.0,5381171.0,Directed,33816323.0
5381171.0,5381165.0,Directed,33816283.0
5381171.0,5381165.0,Directed,33816296.0
5381171.0,5381165.0,Directed,33816307.0
5381173.0,5381165.0,Directed,33816387.0
12201.0,5381173.0,Directed,33816404.0
5381173.0,5381165.0,Directed,33816342.0
5381173.0,5381165.0,Directed,33816375.0
5381173.0,5381165.0,Directed,33816361.0
5381175.0,5381165.0,Directed,33816444.0
12201.0,5381175.0,Directed,33816489.0
5381175.0,5381165.0,Directed,33816424.0
5381175.0,5381165.0,Directed,33816472.0
5381175.0,5381165.0,Directed,33816459.0
5381177.0,5381165.0,Directed,33816531.0
12201.0,5381177.0,Directed,33816578.0
5381177.0,5381165.0,Directed,33816561.0
5381177.0,5381165.0,Directed,33816547.0
5381177.0,5381165.0,Directed,33816510.0
5381179.0,5381165.0,Directed,33816622.0
12201.0,5381179.0,Directed,33816671.0
5381179.0,5381165.0,Directed,33816639.0
5381179.0,5381165.0,Directed,33816600.0
5381179.0,5381165.0,Directed,33816654.0
5381297.0,5381165.0,Directed,33843920.0
12201.0,5381297.0,Directed,33843968.0
5381297.0,5381165.0,Directed,33843952.0
5381297.0,5381165.0,Directed,33843936.0
5381297.0,5381165.0,Directed,33843895.0
5391601.0,5381165.0,Directed,34602273.0
12201.0,5391601.0,Directed,34602304.0
5391601.0,5381165.0,Directed,34602256.0
5391601.0,5381165.0,Directed,34602213.0
5391601.0,5381165.0,Directed,34602236.0
5392133.0,5381165.0,Directed,34648193.0
12201.0,5392133.0,Directed,34648216.0
5392133.0,5381165.0,Directed,34648152.0
5392133.0,5381165.0,Directed,34648130.0
5392133.0,5381165.0,Directed,34648175.0
12201.0,5381163.0,Directed,33815999.0
12201.0,5381163.0,Directed,33815998.0
12201.0,5381163.0,Directed,33815996.0
12201.0,5381163.0,Directed,33816008.0
12201.0,5381163.0,Directed,33816009.0
5381163.0,5381159.0,Directed,33815963.0
5381163.0,5381157.0,Directed,33815962.0
5381163.0,5381155.0,Directed,33815961.0
5381163.0,5381161.0,Directed,33815964.0
5381163.0,5381155.0,Directed,33815975.0
5381163.0,5381157.0,Directed,33815976.0
5381163.0,5381159.0,Directed,33815977.0
5381163.0,5381161.0,Directed,33815980.0
5381163.0,5381157.0,Directed,33815985.0
5381163.0,5381155.0,Directed,33815984.0
5381163.0,5381161.0,Directed,33815987.0
5381163.0,5381159.0,Directed,33815986.0
5381163.0,5381155.0,Directed,33815991.0
5381163.0,5381159.0,Directed,33815993.0
5381163.0,5381157.0,Directed,33815992.0
5381163.0,5381161.0,Directed,33815994.0
5381167.0,5381163.0,Directed,33816138.0
5381167.0,5381163.0,Directed,33816150.0
5381167.0,5381163.0,Directed,33816159.0
5381167.0,5381163.0,Directed,33816123.0
5381169.0,5381163.0,Directed,33816193.0
5381169.0,5381163.0,Directed,33816222.0
5381169.0,5381163.0,Directed,33816210.0
5381169.0,5381163.0,Directed,33816232.0
5381171.0,5381163.0,Directed,33816266.0
5381171.0,5381163.0,Directed,33816284.0
5381171.0,5381163.0,Directed,33816297.0
5381171.0,5381163.0,Directed,33816308.0
5381173.0,5381163.0,Directed,33816388.0
5381173.0,5381163.0,Directed,33816343.0
5381173.0,5381163.0,Directed,33816376.0
5381173.0,5381163.0,Directed,33816362.0
5381175.0,5381163.0,Directed,33816445.0
5381175.0,5381163.0,Directed,33816425.0
5381175.0,5381163.0,Directed,33816473.0
5381175.0,5381163.0,Directed,33816460.0
5381177.0,5381163.0,Directed,33816532.0
5381177.0,5381163.0,Directed,33816562.0
5381177.0,5381163.0,Directed,33816548.0
5381177.0,5381163.0,Directed,33816511.0
5381179.0,5381163.0,Directed,33816623.0
5381179.0,5381163.0,Directed,33816601.0
5381179.0,5381163.0,Directed,33816640.0
5381179.0,5381163.0,Directed,33816655.0
5381297.0,5381163.0,Directed,33843921.0
5381297.0,5381163.0,Directed,33843953.0
5381297.0,5381163.0,Directed,33843937.0
5381297.0,5381163.0,Directed,33843896.0
5391601.0,5381163.0,Directed,34602274.0
5391601.0,5381163.0,Directed,34602257.0
5391601.0,5381163.0,Directed,34602214.0
5391601.0,5381163.0,Directed,34602237.0
5392133.0,5381163.0,Directed,34648194.0
5392133.0,5381163.0,Directed,34648153.0
5392133.0,5381163.0,Directed,34648131.0
5392133.0,5381163.0,Directed,34648176.0
12201.0,5381161.0,Directed,33815948.0
12201.0,5381161.0,Directed,33815947.0
12201.0,5381161.0,Directed,33815938.0
12201.0,5381161.0,Directed,33815937.0
12201.0,5381161.0,Directed,33815935.0
5381161.0,5381155.0,Directed,33815917.0
5381161.0,5381157.0,Directed,33815918.0
5381161.0,5381157.0,Directed,33815905.0
5381161.0,5381155.0,Directed,33815904.0
5381161.0,5381159.0,Directed,33815906.0
5381161.0,5381157.0,Directed,33815932.0
5381161.0,5381159.0,Directed,33815933.0
5381161.0,5381155.0,Directed,33815931.0
5381161.0,5381155.0,Directed,33815925.0
5381161.0,5381157.0,Directed,33815926.0
5381161.0,5381159.0,Directed,33815927.0
5381161.0,5381159.0,Directed,33815921.0
5381167.0,5381161.0,Directed,33816135.0
5381167.0,5381161.0,Directed,33816147.0
5381167.0,5381161.0,Directed,33816156.0
5381167.0,5381161.0,Directed,33816120.0
5381169.0,5381161.0,Directed,33816205.0
5381169.0,5381161.0,Directed,33816218.0
5381169.0,5381161.0,Directed,33816228.0
5381169.0,5381161.0,Directed,33816189.0
5381171.0,5381161.0,Directed,33816262.0
5381171.0,5381161.0,Directed,33816279.0
5381171.0,5381161.0,Directed,33816293.0
5381171.0,5381161.0,Directed,33816304.0
5381173.0,5381161.0,Directed,33816384.0
5381173.0,5381161.0,Directed,33816339.0
5381173.0,5381161.0,Directed,33816372.0
5381173.0,5381161.0,Directed,33816357.0
5381175.0,5381161.0,Directed,33816440.0
5381175.0,5381161.0,Directed,33816421.0
5381175.0,5381161.0,Directed,33816469.0
5381175.0,5381161.0,Directed,33816456.0
5381177.0,5381161.0,Directed,33816543.0
5381177.0,5381161.0,Directed,33816526.0
5381177.0,5381161.0,Directed,33816557.0
5381177.0,5381161.0,Directed,33816506.0
5381179.0,5381161.0,Directed,33816616.0
5381179.0,5381161.0,Directed,33816634.0
5381179.0,5381161.0,Directed,33816595.0
5381179.0,5381161.0,Directed,33816649.0
5381297.0,5381161.0,Directed,33843929.0
5381297.0,5381161.0,Directed,33843910.0
5381297.0,5381161.0,Directed,33843945.0
5381297.0,5381161.0,Directed,33843888.0
5391601.0,5381161.0,Directed,34602277.0
5391601.0,5381161.0,Directed,34602260.0
5391601.0,5381161.0,Directed,34602242.0
5391601.0,5381161.0,Directed,34602217.0
5392133.0,5381161.0,Directed,34648197.0
5392133.0,5381161.0,Directed,34648156.0
5392133.0,5381161.0,Directed,34648134.0
5392133.0,5381161.0,Directed,34648179.0
12201.0,5381159.0,Directed,33815891.0
12201.0,5381159.0,Directed,33815890.0
12201.0,5381159.0,Directed,33815881.0
12201.0,5381159.0,Directed,33815880.0
12201.0,5381159.0,Directed,33815878.0
5381159.0,5381157.0,Directed,33815876.0
5381159.0,5381155.0,Directed,33815875.0
5381159.0,5381155.0,Directed,33815851.0
5381159.0,5381157.0,Directed,33815852.0
5381159.0,5381157.0,Directed,33815866.0
5381159.0,5381155.0,Directed,33815870.0
