Source,Target,Type,Identity
13134.0,183058.0,Directed,14980606.0
13134.0,183058.0,Directed,14980608.0
13134.0,183058.0,Directed,14980607.0
13134.0,119774.0,Directed,14980603.0
13134.0,119774.0,Directed,14980605.0
13134.0,119774.0,Directed,14980604.0
134864.0,119774.0,Directed,30766788.0
13134.0,134864.0,Directed,14980569.0
119774.0,134864.0,Directed,480737.0
119774.0,134864.0,Directed,30685305.0
13134.0,81984.0,Directed,14980599.0
13134.0,81984.0,Directed,14980602.0
13134.0,81984.0,Directed,14980601.0
13134.0,160392.0,Directed,14980590.0
13134.0,160392.0,Directed,14980591.0
13134.0,160392.0,Directed,14980592.0
13134.0,209447.0,Directed,14980581.0
13134.0,209447.0,Directed,14980582.0
13134.0,209447.0,Directed,14980583.0
13134.0,134864.0,Directed,14980570.0
13134.0,134864.0,Directed,14980571.0
662064.0,13134.0,Directed,24329283.0
662064.0,79231.0,Directed,23599334.0
79231.0,13134.0,Directed,24329259.0
13134.0,79231.0,Directed,23599289.0
662064.0,79231.0,Directed,23599335.0
79231.0,13134.0,Directed,24329265.0
13134.0,79231.0,Directed,23599290.0
662064.0,79231.0,Directed,23599336.0
79231.0,13134.0,Directed,24329253.0
13134.0,79231.0,Directed,23599291.0
662064.0,79231.0,Directed,23599337.0
79231.0,13134.0,Directed,24329271.0
13134.0,79231.0,Directed,23599292.0
662064.0,13134.0,Directed,24329284.0
662064.0,13134.0,Directed,24329285.0
662064.0,13134.0,Directed,24329286.0
662064.0,13134.0,Directed,24329287.0
662064.0,13134.0,Directed,24329288.0
79231.0,662064.0,Directed,18938881.0
79231.0,662064.0,Directed,18938884.0
79231.0,662064.0,Directed,18938887.0
79231.0,662064.0,Directed,18938890.0
79231.0,662064.0,Directed,18938930.0
13134.0,662064.0,Directed,1530890.0
79231.0,662064.0,Directed,18938868.0
79231.0,662064.0,Directed,18938871.0
79231.0,662064.0,Directed,18938874.0
79231.0,662064.0,Directed,18938877.0
13134.0,662064.0,Directed,18938894.0
13134.0,662064.0,Directed,18938897.0
13134.0,662064.0,Directed,18938900.0
13134.0,662064.0,Directed,18938903.0
13134.0,662064.0,Directed,18938906.0
13134.0,662064.0,Directed,18938909.0
662064.0,13134.0,Directed,24329289.0
13134.0,662064.0,Directed,18938901.0
662064.0,13134.0,Directed,24329277.0
13134.0,662064.0,Directed,18938899.0
662064.0,79231.0,Directed,23599338.0
662064.0,79231.0,Directed,23599339.0
662064.0,79231.0,Directed,23599340.0
662064.0,79231.0,Directed,23599341.0
662064.0,13134.0,Directed,24329278.0
662064.0,13134.0,Directed,24329279.0
662064.0,13134.0,Directed,24329280.0
662064.0,13134.0,Directed,24329281.0
662064.0,13134.0,Directed,24329282.0
79231.0,662064.0,Directed,18938879.0
79231.0,662064.0,Directed,18938883.0
79231.0,662064.0,Directed,18938886.0
79231.0,662064.0,Directed,18938889.0
79231.0,662064.0,Directed,18938929.0
79231.0,662064.0,Directed,18938866.0
79231.0,662064.0,Directed,18938870.0
79231.0,662064.0,Directed,18938873.0
79231.0,662064.0,Directed,18938876.0
13134.0,662064.0,Directed,18938892.0
13134.0,662064.0,Directed,18938896.0
13134.0,662064.0,Directed,18938902.0
13134.0,662064.0,Directed,18938905.0
13134.0,662064.0,Directed,18938908.0
79231.0,662064.0,Directed,18938888.0
79231.0,13134.0,Directed,24329272.0
79231.0,13134.0,Directed,24329273.0
79231.0,13134.0,Directed,24329274.0
79231.0,13134.0,Directed,24329275.0
79231.0,13134.0,Directed,24329276.0
662064.0,79231.0,Directed,23599333.0
79231.0,662064.0,Directed,18938875.0
79231.0,662064.0,Directed,7033296.0
13134.0,79231.0,Directed,23599296.0
13134.0,79231.0,Directed,23599300.0
13134.0,79231.0,Directed,23599304.0
13134.0,79231.0,Directed,23599308.0
13134.0,79231.0,Directed,23599312.0
79231.0,662064.0,Directed,18938882.0
79231.0,662064.0,Directed,18938931.0
79231.0,13134.0,Directed,24329266.0
79231.0,13134.0,Directed,24329267.0
79231.0,13134.0,Directed,24329268.0
79231.0,13134.0,Directed,24329269.0
79231.0,13134.0,Directed,24329270.0
662064.0,79231.0,Directed,23599331.0
79231.0,662064.0,Directed,18938872.0
13134.0,79231.0,Directed,23599294.0
13134.0,79231.0,Directed,23599298.0
13134.0,79231.0,Directed,23599302.0
13134.0,79231.0,Directed,23599306.0
13134.0,79231.0,Directed,23599310.0
79231.0,662064.0,Directed,18938885.0
79231.0,13134.0,Directed,24329260.0
79231.0,13134.0,Directed,24329261.0
79231.0,13134.0,Directed,24329262.0
79231.0,13134.0,Directed,24329263.0
79231.0,13134.0,Directed,24329264.0
662064.0,79231.0,Directed,23599330.0
79231.0,662064.0,Directed,18938869.0
13134.0,79231.0,Directed,481735.0
13134.0,79231.0,Directed,23599293.0
13134.0,79231.0,Directed,23599297.0
13134.0,79231.0,Directed,23599301.0
13134.0,79231.0,Directed,23599305.0
13134.0,79231.0,Directed,23599309.0
79231.0,662064.0,Directed,18938891.0
79231.0,13134.0,Directed,24329254.0
79231.0,13134.0,Directed,24329255.0
79231.0,13134.0,Directed,24329256.0
79231.0,13134.0,Directed,24329257.0
79231.0,13134.0,Directed,24329258.0
662064.0,79231.0,Directed,23599332.0
79231.0,662064.0,Directed,18938878.0
13134.0,79231.0,Directed,23599295.0
13134.0,79231.0,Directed,23599299.0
13134.0,79231.0,Directed,23599303.0
13134.0,79231.0,Directed,23599307.0
13134.0,79231.0,Directed,23599311.0
662064.0,13134.0,Directed,24329290.0
662064.0,13134.0,Directed,24329291.0
662064.0,13134.0,Directed,24329292.0
662064.0,13134.0,Directed,24329293.0
662064.0,13134.0,Directed,24329294.0
13134.0,662064.0,Directed,7036959.0
13134.0,662064.0,Directed,18938895.0
13134.0,662064.0,Directed,18938898.0
13134.0,662064.0,Directed,18938904.0
13134.0,662064.0,Directed,18938907.0
13134.0,662064.0,Directed,18938910.0
11415.0,11725.0,Directed,22180194.0
11725.0,11415.0,Directed,19740007.0
11415.0,11725.0,Directed,22180242.0
11725.0,11415.0,Directed,19740011.0
11415.0,11725.0,Directed,22180250.0
11725.0,11415.0,Directed,19740015.0
11725.0,124978.0,Directed,14872304.0
11725.0,124978.0,Directed,14872306.0
11725.0,124978.0,Directed,14872307.0
11725.0,136330.0,Directed,14872301.0
11725.0,136330.0,Directed,14872303.0
11725.0,136330.0,Directed,14872302.0
11725.0,87992.0,Directed,14872298.0
11725.0,87992.0,Directed,14872300.0
11725.0,87992.0,Directed,14872299.0
11415.0,87992.0,Directed,14433889.0
11415.0,11725.0,Directed,22180186.0
11725.0,11415.0,Directed,19740016.0
11415.0,87992.0,Directed,14433888.0
11415.0,87992.0,Directed,14433887.0
11415.0,87992.0,Directed,14433886.0
11415.0,11725.0,Directed,22180234.0
11725.0,11415.0,Directed,19740014.0
11415.0,87992.0,Directed,14433885.0
11415.0,11725.0,Directed,22180226.0
11725.0,11415.0,Directed,19740013.0
11415.0,87992.0,Directed,14433883.0
87992.0,42146.0,Directed,23643416.0
42146.0,11725.0,Directed,22180299.0
11725.0,42146.0,Directed,23643292.0
87992.0,42146.0,Directed,23643415.0
42146.0,11725.0,Directed,22180307.0
11725.0,42146.0,Directed,23643291.0
87992.0,42146.0,Directed,23643414.0
42146.0,11725.0,Directed,22180315.0
11725.0,42146.0,Directed,23643290.0
87992.0,79231.0,Directed,23599628.0
79231.0,11725.0,Directed,22180266.0
11725.0,79231.0,Directed,23599370.0
87992.0,79231.0,Directed,23599627.0
79231.0,11725.0,Directed,22180282.0
11725.0,79231.0,Directed,23599368.0
87992.0,79231.0,Directed,23599626.0
79231.0,11725.0,Directed,22180274.0
11725.0,79231.0,Directed,23599369.0
87992.0,79231.0,Directed,23599625.0
79231.0,11725.0,Directed,22180290.0
11725.0,79231.0,Directed,23599367.0
87992.0,11415.0,Directed,19739957.0
11415.0,11725.0,Directed,22180258.0
11725.0,11415.0,Directed,19740018.0
87992.0,11415.0,Directed,19739956.0
