Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,eigencentrality
801878.0,,,14,15,29,4,0.360104,0.383094,0,0.001202,0.003626
801721.0,,,14,15,29,4,0.360104,0.383094,0,0.001202,0.003626
831233.0,,,14,15,29,4,0.360104,0.383094,0,0.001202,0.003626
831207.0,,,14,15,29,4,0.360104,0.383094,0,0.001202,0.003626
2597836.0,,,20,3,23,4,0.360104,0.383094,0,0.001202,0.00518
99165.0,,,366,340,706,4,0.41369,0.438849,0.628878,0.001215,0.256064
99212.0,,,9,10,19,4,0.32783,0.33753,0,0.001196,0.002732
122315.0,,,95,85,180,4,0.411243,0.431655,0,0.001195,0.118691
20690.0,,,298,285,583,3,0.41994,0.446043,0.000345,0.00122,0.369354
95770.0,,,98,88,186,4,0.41369,0.438849,0,0.001205,0.119799
106136.0,,,155,145,300,4,0.412463,0.435252,0,0.001203,0.175964
98138.0,,,81,71,152,4,0.411243,0.431655,0,0.001195,0.1012
168666.0,,,74,61,135,4,0.412463,0.435252,0,0.001205,0.084979
42035.0,,,119,134,253,3,0.445513,0.473621,0.08081,0.001216,0.142994
7375.0,,,272,265,537,3,0.42378,0.454436,102.809825,0.00141,0.160003
91006.0,,,15,13,28,5,0.296375,0.309832,0,0.001202,0.007899
133418.0,,,169,155,324,4,0.412463,0.435252,0,0.001202,0.210193
55724.0,,,135,121,256,4,0.41369,0.438849,0.013746,0.001203,0.126831
79920.0,,,53,43,96,4,0.411243,0.431655,0,0.001195,0.066217
31962.0,,,123,112,235,4,0.411243,0.431655,0,0.001195,0.153674
159560.0,,,67,56,123,4,0.411243,0.431655,0,0.001195,0.083708
5381283.0,,,49,92,141,4,0.439873,0.510791,3.177969,0.001246,0.04207
146610.0,,,53,42,95,4,0.411243,0.431655,0,0.001195,0.066217
129196.0,,,10,3,13,5,0.296375,0.311631,4.450347,0.001672,0.005052
143637.0,,,69,57,126,4,0.411243,0.431655,0,0.001206,0.085121
164898.0,,,151,140,291,4,0.411243,0.431655,0,0.001195,0.188656
189137.0,,,81,70,151,4,0.411243,0.431655,0,0.001195,0.1012
27629.0,,,194,183,377,4,0.412463,0.435252,0,0.001204,0.241391
117518.0,,,4,3,7,5,0.295745,0.310432,0,0.001215,0.004155
132212.0,,,3,0,3,0,0,0,0,0.001195,0.003748
197824.0,,,3,0,3,0,0,0,0,0.001195,0.003748
139550.0,,,5,0,5,0,0,0,0,0.001205,0.004111
92777.0,,,7,3,10,4,0.411243,0.431655,0,0.001195,0.008746
116164.0,,,5,0,5,0,0,0,0,0.001195,0.006247
162965.0,,,3,0,3,0,0,0,0,0.001195,0.003748
169604.0,,,11,7,18,4,0.325527,0.338129,2.053745,0.001237,0.00504
878418.0,,,28,29,57,4,0.411243,0.431655,0,0.001195,0.034983
807666.0,,,42,43,85,4,0.411243,0.431655,0,0.001195,0.052474
853925.0,,,28,29,57,4,0.411243,0.431655,0,0.001195,0.034983
853954.0,,,28,29,57,4,0.411243,0.431655,0,0.001195,0.034983
853981.0,,,28,29,57,4,0.411243,0.431655,0,0.001195,0.034983
854015.0,,,28,29,57,4,0.411243,0.431655,0,0.001195,0.034983
853837.0,,,28,29,57,4,0.411243,0.431655,0,0.001195,0.034983
853855.0,,,28,29,57,4,0.411243,0.431655,0,0.001195,0.034983
853877.0,,,28,29,57,4,0.411243,0.431655,0,0.001195,0.034983
853903.0,,,28,29,57,4,0.411243,0.431655,0,0.001195,0.034983
5267106.0,,,14,14,28,4,0.411243,0.431655,0,0.001195,0.017491
2597636.0,,,127,4,131,4,0.411243,0.431655,0,0.003252,0.044869
2596787.0,,,123,8,131,4,0.412463,0.435252,0,0.002723,0.044594
5346826.0,,,119,12,131,4,0.41369,0.438849,0,0.002406,0.044322
5346828.0,,,115,16,131,4,0.414925,0.442446,0,0.002189,0.044052
5346830.0,,,111,20,131,4,0.416168,0.446043,0,0.002028,0.043783
5346832.0,,,107,24,131,4,0.417417,0.44964,0,0.001903,0.043517
5346834.0,,,103,28,131,4,0.418675,0.453237,0,0.001802,0.043252
5346836.0,,,99,32,131,4,0.41994,0.456835,0,0.001719,0.042989
5346838.0,,,95,36,131,4,0.421212,0.460432,0,0.001649,0.042728
5346840.0,,,91,40,131,4,0.422492,0.464029,0,0.001589,0.042469
5346842.0,,,87,44,131,4,0.42378,0.467626,0,0.001538,0.042211
5346844.0,,,83,48,131,4,0.425076,0.471223,0,0.001492,0.041955
5346846.0,,,79,52,131,4,0.42638,0.47482,0,0.001453,0.041702
5346848.0,,,75,56,131,4,0.427692,0.478417,0,0.001418,0.041449
5346850.0,,,71,60,131,4,0.429012,0.482014,0,0.001386,0.041199
5346852.0,,,67,64,131,4,0.430341,0.485612,0,0.001358,0.040951
5346854.0,,,63,68,131,4,0.431677,0.489209,0,0.001333,0.040704
5346856.0,,,59,72,131,4,0.433022,0.492806,0,0.00131,0.040459
5377557.0,,,55,76,131,4,0.434375,0.496403,0,0.001289,0.040215
5377559.0,,,51,80,131,4,0.435737,0.5,0,0.00127,0.039974
5380723.0,,,47,84,131,4,0.437107,0.503597,0,0.001252,0.039734
5381069.0,,,43,88,131,4,0.438486,0.507194,0,0.001236,0.039496
5384791.0,,,43,96,139,4,0.44127,0.514388,0,0.001208,0.048959
5391303.0,,,31,100,131,4,0.442675,0.517986,0,0.001195,0.038731
18888.0,,,1,1,2,4,0.411243,0.431655,0,0.001195,0.001249
18886.0,,,2,1,3,4,0.411243,0.431655,0,0.001817,0.001263
18874.0,,,1,2,3,4,0.412463,0.435252,0,0.001195,0.001249
71975.0,,,3,0,3,0,0,0,0,0.001226,0.000067
175819.0,,,3,0,3,0,0,0,0,0.001226,0.000067
