Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,eigencentrality
11996.0,,,319,391,710,3,0.473118,0.530303,396.045509,0.002087,0.485211
143465.0,,,3,0,3,0,0,0,0,0.001887,0.002862
81384.0,,,4,2,6,2,0.666667,0.75,0,0.006867,0.002888
189539.0,,,7,2,9,1,1,1,2,0.008005,0.002975
128804.0,,,7,2,9,2,0.666667,0.75,0,0.006867,0.00575
157673.0,,,3,0,3,0,0,0,0,0.001887,0.002862
12833.0,,,2126,2679,4805,2,0.758621,0.840909,6034.204278,0.013706,1
169420.0,,,166,132,298,2,0.508671,0.517045,36.521739,0.001989,0.204566
95226.0,,,40,33,73,3,0.433498,0.452652,0,0.001899,0.078145
128652.0,,,52,49,101,3,0.433498,0.452652,0,0.001981,0.092699
73769.0,,,111,107,218,3,0.437811,0.464015,0.010176,0.001938,0.151345
80618.0,,,96,81,177,3,0.435644,0.458333,34.265122,0.002039,0.11725
163374.0,,,30,24,54,3,0.433498,0.452652,0,0.001891,0.060187
127520.0,,,62,58,120,3,0.435644,0.458333,0,0.001911,0.087065
160503.0,,,134,122,256,3,0.435644,0.458333,0,0.001931,0.223383
206646.0,,,233,159,392,2,0.51462,0.528409,15.167026,0.002017,0.369923
206275.0,,,176,154,330,3,0.44898,0.473485,0,0.001914,0.288329
206738.0,,,250,145,395,2,0.508671,0.517045,3.701706,0.001989,0.461473
75726.0,,,73,65,138,3,0.433498,0.452652,52.734878,0.002017,0.140496
185426.0,,,38,32,70,3,0.433498,0.452652,0,0.001891,0.076237
81523.0,,,272,191,463,2,0.51462,0.528409,5.242644,0.002026,0.49799
177990.0,,,54,48,102,3,0.433498,0.452652,0,0.001891,0.108336
793175.0,,,18,19,37,3,0.446701,0.467803,0,0.001899,0.034008
928454.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
875173.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
874253.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
873987.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
840084.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
909913.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
948335.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
948193.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
948152.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
948243.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
948572.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
948541.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
949694.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
949076.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
948217.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
5344652.0,,,50,3,53,3,0.433498,0.452652,0,0.003146,0.04712
5344658.0,,,37,7,44,3,0.435644,0.458333,0,0.002567,0.043827
5344660.0,,,33,11,44,3,0.437811,0.464015,0,0.002262,0.043408
5353002.0,,,29,15,44,3,0.44,0.469697,0,0.002073,0.042995
5380891.0,,,30,23,53,3,0.442211,0.475379,0,0.001964,0.045006
5384379.0,,,23,31,54,3,0.444444,0.481061,0,0.001891,0.046143
145339.0,,,20,12,32,3,0.433498,0.452652,0,0.001891,0.040125
9427.0,,,0,18,18,4,0.317406,0.354839,0,0.001879,0
167817.0,,,3,0,3,0,0,0,0,0.002005,0.00006
130390.0,,,3,0,3,0,0,0,0,0.002005,0.00006
82955.0,,,3,0,3,0,0,0,0,0.002005,0.00006
61086.0,,,3,0,3,0,0,0,0,0.002005,0.00006
104293.0,,,3,0,3,0,0,0,0,0.001891,0.006019
127878.0,,,8,2,10,3,0.433498,0.452652,0,0.001891,0.01605
80592.0,,,62,51,113,3,0.433498,0.452652,0,0.001891,0.124386
195022.0,,,38,32,70,3,0.433498,0.452652,0,0.001891,0.076237
204810.0,,,72,49,121,3,0.433498,0.452652,0,0.001891,0.144448
119653.0,,,67,51,118,3,0.433498,0.452652,0,0.001891,0.134417
189118.0,,,66,28,94,3,0.433498,0.452652,0,0.001981,0.120787
54403.0,,,166,161,327,3,0.433498,0.452652,0,0.001891,0.333034
128598.0,,,44,33,77,3,0.433498,0.452652,0,0.001981,0.07665
877906.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
880544.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
880633.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
858667.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
880615.0,,,16,17,33,3,0.433498,0.452652,0,0.001891,0.0321
