Source,Target,Type,Identity
11196.0,189049.0,Directed,14746884.0
11196.0,189049.0,Directed,14746886.0
11196.0,189049.0,Directed,14746885.0
11196.0,189049.0,Directed,14746883.0
11196.0,189049.0,Directed,14746882.0
11196.0,189049.0,Directed,14746881.0
189049.0,11196.0,Directed,27833489.0
189049.0,11196.0,Directed,27833487.0
189049.0,11196.0,Directed,27833486.0
189049.0,11196.0,Directed,27833484.0
11196.0,189049.0,Directed,30669659.0
11196.0,189049.0,Directed,30669661.0
11196.0,189049.0,Directed,30669665.0
11196.0,189049.0,Directed,30669667.0
11196.0,174325.0,Directed,14746878.0
11196.0,174325.0,Directed,14746880.0
11196.0,174325.0,Directed,14746879.0
11196.0,174325.0,Directed,14746877.0
11196.0,174325.0,Directed,14746876.0
11196.0,174325.0,Directed,14746875.0
174325.0,11196.0,Directed,27833364.0
174325.0,11196.0,Directed,27833365.0
174325.0,11196.0,Directed,27833366.0
174325.0,11196.0,Directed,27833368.0
11196.0,174325.0,Directed,27833879.0
11196.0,174325.0,Directed,27833882.0
11196.0,174325.0,Directed,27833885.0
11196.0,174325.0,Directed,27833888.0
11196.0,173953.0,Directed,14746872.0
11196.0,173953.0,Directed,14746874.0
11196.0,173953.0,Directed,14746873.0
11196.0,173953.0,Directed,14746871.0
11196.0,173953.0,Directed,14746870.0
11196.0,173953.0,Directed,14746869.0
173953.0,11196.0,Directed,27833343.0
173953.0,11196.0,Directed,27833341.0
173953.0,11196.0,Directed,27833340.0
173953.0,11196.0,Directed,27833339.0
11196.0,173953.0,Directed,27833845.0
11196.0,173953.0,Directed,27833848.0
11196.0,173953.0,Directed,27833851.0
11196.0,173953.0,Directed,27833854.0
98649.0,173953.0,Directed,27833869.0
11196.0,98649.0,Directed,14746890.0
173953.0,98649.0,Directed,24697404.0
173953.0,98649.0,Directed,523176.0
11196.0,70383.0,Directed,14746866.0
11196.0,70383.0,Directed,14746868.0
11196.0,70383.0,Directed,14746867.0
11196.0,70383.0,Directed,14746865.0
11196.0,70383.0,Directed,14746864.0
11196.0,70383.0,Directed,14746863.0
70383.0,11196.0,Directed,27832874.0
70383.0,11196.0,Directed,27832875.0
70383.0,11196.0,Directed,27832876.0
70383.0,11196.0,Directed,27832878.0
11196.0,70383.0,Directed,22449716.0
11196.0,70383.0,Directed,22449722.0
11196.0,70383.0,Directed,22449728.0
11196.0,70383.0,Directed,22449734.0
11196.0,70383.0,Directed,22449980.0
11196.0,85278.0,Directed,14746860.0
11196.0,85278.0,Directed,14746857.0
11196.0,85278.0,Directed,14746858.0
11196.0,85278.0,Directed,14746859.0
11196.0,85278.0,Directed,14746861.0
11196.0,85278.0,Directed,14746862.0
85278.0,11196.0,Directed,27833434.0
85278.0,11196.0,Directed,27833435.0
85278.0,11196.0,Directed,27833436.0
85278.0,11196.0,Directed,27833438.0
11196.0,85278.0,Directed,28463577.0
11196.0,85278.0,Directed,28463581.0
