Source,Target,Type,Identity
11190.0,79348.0,Directed,14995746.0
11190.0,79348.0,Directed,14995748.0
11190.0,79348.0,Directed,14995747.0
11190.0,62653.0,Directed,14995740.0
11190.0,62653.0,Directed,14995741.0
11190.0,62653.0,Directed,14995742.0
51702.0,62653.0,Directed,25864208.0
51702.0,11190.0,Directed,29325066.0
11190.0,51702.0,Directed,21266789.0
51702.0,62653.0,Directed,25864211.0
51702.0,11190.0,Directed,29325072.0
11190.0,51702.0,Directed,21266788.0
51702.0,62653.0,Directed,25864214.0
51702.0,11190.0,Directed,29325078.0
11190.0,51702.0,Directed,21266787.0
51702.0,62653.0,Directed,25864217.0
51702.0,11190.0,Directed,29325084.0
11190.0,51702.0,Directed,21266790.0
62653.0,51702.0,Directed,21264596.0
62653.0,51702.0,Directed,21264597.0
62653.0,51702.0,Directed,21264598.0
62653.0,51702.0,Directed,21264599.0
11190.0,98638.0,Directed,14995689.0
11190.0,98638.0,Directed,14995690.0
11190.0,98638.0,Directed,14995691.0
11190.0,60942.0,Directed,18460702.0
60942.0,11190.0,Directed,29324996.0
60942.0,11190.0,Directed,29324997.0
60942.0,11190.0,Directed,29324998.0
60942.0,11190.0,Directed,29324999.0
60942.0,11190.0,Directed,29325000.0
60942.0,11190.0,Directed,29325001.0
11190.0,60942.0,Directed,18460690.0
11190.0,60942.0,Directed,18460713.0
11190.0,60942.0,Directed,18460724.0
11190.0,60942.0,Directed,18460735.0
11190.0,60942.0,Directed,18460746.0
11190.0,60942.0,Directed,18460627.0
11190.0,60942.0,Directed,18460638.0
11190.0,60942.0,Directed,18460649.0
11190.0,60942.0,Directed,18460660.0
11190.0,60942.0,Directed,18460671.0
11190.0,60942.0,Directed,18460682.0
60942.0,11190.0,Directed,29325048.0
11190.0,60942.0,Directed,18460710.0
11190.0,60942.0,Directed,18460654.0
60942.0,11190.0,Directed,29325012.0
11190.0,60942.0,Directed,18460703.0
11190.0,60942.0,Directed,18460646.0
60942.0,11190.0,Directed,29325054.0
11190.0,60942.0,Directed,18460708.0
11190.0,60942.0,Directed,18460652.0
60942.0,11190.0,Directed,29325042.0
11190.0,60942.0,Directed,18460709.0
11190.0,60942.0,Directed,18460653.0
60942.0,11190.0,Directed,29325006.0
11190.0,60942.0,Directed,18460707.0
11190.0,60942.0,Directed,18460651.0
60942.0,11190.0,Directed,29325036.0
11190.0,60942.0,Directed,18460706.0
11190.0,60942.0,Directed,18460650.0
60942.0,11190.0,Directed,29325024.0
11190.0,60942.0,Directed,18460712.0
11190.0,60942.0,Directed,18460656.0
60942.0,11190.0,Directed,29325060.0
11190.0,60942.0,Directed,18460705.0
11190.0,60942.0,Directed,18460647.0
60942.0,11190.0,Directed,29325018.0
11190.0,60942.0,Directed,18460704.0
11190.0,60942.0,Directed,18460648.0
60942.0,11190.0,Directed,29325030.0
11190.0,60942.0,Directed,18460711.0
11190.0,60942.0,Directed,18460655.0
60942.0,11190.0,Directed,29325008.0
