Source,Target,Type,Identity
15292.0,165437.0,Directed,14977643.0
15292.0,165437.0,Directed,14977646.0
15292.0,165437.0,Directed,14977645.0
15292.0,165437.0,Directed,14977644.0
15292.0,162528.0,Directed,14977635.0
15292.0,162528.0,Directed,14977636.0
15292.0,162528.0,Directed,14977637.0
15292.0,162528.0,Directed,14977638.0
15292.0,204949.0,Directed,14977631.0
15292.0,204949.0,Directed,14977632.0
15292.0,204949.0,Directed,14977633.0
15292.0,204949.0,Directed,14977634.0
15292.0,71991.0,Directed,14977623.0
15292.0,71991.0,Directed,14977626.0
15292.0,71991.0,Directed,14977625.0
15292.0,71991.0,Directed,14977624.0
43481.0,15292.0,Directed,27724097.0
15292.0,43481.0,Directed,19147618.0
43481.0,15292.0,Directed,27724076.0
15292.0,43481.0,Directed,19147617.0
15292.0,194973.0,Directed,14977615.0
15292.0,194973.0,Directed,14977616.0
15292.0,194973.0,Directed,14977617.0
15292.0,194973.0,Directed,14977618.0
15292.0,195569.0,Directed,14977611.0
15292.0,195569.0,Directed,14977612.0
15292.0,195569.0,Directed,14977613.0
15292.0,195569.0,Directed,14977614.0
15292.0,185786.0,Directed,14977607.0
15292.0,185786.0,Directed,14977608.0
15292.0,185786.0,Directed,14977609.0
15292.0,185786.0,Directed,14977610.0
185786.0,15292.0,Directed,27724300.0
15292.0,185786.0,Directed,26104151.0
185786.0,15292.0,Directed,27724286.0
15292.0,185786.0,Directed,26104147.0
185786.0,15292.0,Directed,27724293.0
15292.0,185786.0,Directed,26104148.0
15292.0,185786.0,Directed,14487120.0
185786.0,15292.0,Directed,27724279.0
15292.0,185786.0,Directed,26104150.0
185786.0,15292.0,Directed,27724307.0
15292.0,185786.0,Directed,26104149.0
185786.0,15292.0,Directed,27724314.0
15292.0,185786.0,Directed,26104146.0
15292.0,28744.0,Directed,14977599.0
43481.0,28744.0,Directed,14847487.0
43481.0,28744.0,Directed,14847488.0
15292.0,28744.0,Directed,14977600.0
15292.0,28744.0,Directed,14977601.0
15292.0,28744.0,Directed,14977602.0
28744.0,43481.0,Directed,27724657.0
28744.0,43481.0,Directed,27724658.0
43481.0,28744.0,Directed,18545644.0
43481.0,28744.0,Directed,18545654.0
15292.0,201652.0,Directed,14487156.0
15292.0,201652.0,Directed,14487160.0
15292.0,201652.0,Directed,14487159.0
15292.0,201652.0,Directed,14487158.0
15292.0,201652.0,Directed,14487157.0
201652.0,15292.0,Directed,27724603.0
201652.0,15292.0,Directed,27724604.0
201652.0,15292.0,Directed,27724605.0
201652.0,15292.0,Directed,27724606.0
201652.0,15292.0,Directed,27724607.0
201652.0,15292.0,Directed,27724608.0
201652.0,15292.0,Directed,27724609.0
15292.0,201652.0,Directed,27663908.0
15292.0,201652.0,Directed,27663912.0
15292.0,201652.0,Directed,27663916.0
15292.0,201652.0,Directed,27663920.0
15292.0,201652.0,Directed,27663924.0
15292.0,201652.0,Directed,27663928.0
15292.0,201652.0,Directed,27663932.0
201652.0,15292.0,Directed,27724615.0
15292.0,201652.0,Directed,27663929.0
201652.0,15292.0,Directed,27724594.0
15292.0,201652.0,Directed,27663930.0
201652.0,15292.0,Directed,27724601.0
15292.0,201652.0,Directed,27663927.0
201652.0,15292.0,Directed,27724139.0
15292.0,201652.0,Directed,21302867.0
201652.0,15292.0,Directed,27724132.0
15292.0,201652.0,Directed,21302868.0
201652.0,15292.0,Directed,27724125.0
15292.0,201652.0,Directed,21302869.0
15292.0,121742.0,Directed,14487151.0
15292.0,121742.0,Directed,14487155.0
15292.0,121742.0,Directed,14487154.0
15292.0,121742.0,Directed,14487153.0
15292.0,121742.0,Directed,14487152.0
121742.0,15292.0,Directed,27724490.0
121742.0,15292.0,Directed,27724489.0
121742.0,15292.0,Directed,27724488.0
121742.0,15292.0,Directed,27724487.0
121742.0,15292.0,Directed,27724486.0
121742.0,15292.0,Directed,27724485.0
121742.0,15292.0,Directed,27724484.0
15292.0,121742.0,Directed,30737755.0
15292.0,121742.0,Directed,30737758.0
15292.0,121742.0,Directed,30737761.0
15292.0,121742.0,Directed,30737764.0
15292.0,121742.0,Directed,30737767.0
15292.0,121742.0,Directed,30737770.0
15292.0,121742.0,Directed,30737773.0
121742.0,15292.0,Directed,27724496.0
15292.0,121742.0,Directed,30737763.0
121742.0,15292.0,Directed,27724503.0
