Source,Target,Type,Identity
9478.0,95798.0,Directed,14869822.0
9478.0,168890.0,Directed,14633511.0
9478.0,168890.0,Directed,14633512.0
9478.0,168890.0,Directed,14633513.0
9478.0,168890.0,Directed,14633514.0
9478.0,168890.0,Directed,14633515.0
9478.0,168890.0,Directed,14633516.0
9478.0,168890.0,Directed,14633517.0
9478.0,168890.0,Directed,14633518.0
9478.0,168890.0,Directed,14633519.0
168890.0,9478.0,Directed,19766528.0
168890.0,9478.0,Directed,19766529.0
168890.0,9478.0,Directed,19766530.0
168890.0,9478.0,Directed,19766531.0
168890.0,9478.0,Directed,19766532.0
168890.0,9478.0,Directed,19766533.0
168890.0,9478.0,Directed,19766534.0
168890.0,9478.0,Directed,19766535.0
168890.0,9478.0,Directed,19766536.0
168890.0,9478.0,Directed,19766537.0
168890.0,9478.0,Directed,19766538.0
9478.0,168890.0,Directed,22574029.0
9478.0,168890.0,Directed,22574034.0
9478.0,168890.0,Directed,22574039.0
9478.0,168890.0,Directed,22574044.0
9478.0,168890.0,Directed,22574049.0
9478.0,168890.0,Directed,22574054.0
9478.0,168890.0,Directed,22574059.0
9478.0,168890.0,Directed,22574064.0
9478.0,168890.0,Directed,22574069.0
9478.0,168890.0,Directed,22574074.0
9478.0,168890.0,Directed,22574079.0
95798.0,168890.0,Directed,22574169.0
168890.0,95798.0,Directed,519525.0
168890.0,95798.0,Directed,22389526.0
9478.0,19024.0,Directed,14869843.0
9478.0,65390.0,Directed,14633556.0
9478.0,65390.0,Directed,14633557.0
9478.0,65390.0,Directed,14633558.0
9478.0,65390.0,Directed,14633559.0
9478.0,65390.0,Directed,14633560.0
9478.0,65390.0,Directed,14633561.0
9478.0,65390.0,Directed,14633562.0
9478.0,65390.0,Directed,14633563.0
9478.0,65390.0,Directed,14633564.0
65390.0,9478.0,Directed,19766143.0
65390.0,9478.0,Directed,19766144.0
65390.0,9478.0,Directed,19766145.0
65390.0,9478.0,Directed,19766146.0
65390.0,9478.0,Directed,19766147.0
65390.0,9478.0,Directed,19766148.0
65390.0,9478.0,Directed,19766149.0
65390.0,9478.0,Directed,19766150.0
65390.0,9478.0,Directed,19766151.0
65390.0,9478.0,Directed,19766152.0
65390.0,9478.0,Directed,19766153.0
9478.0,65390.0,Directed,19432019.0
9478.0,65390.0,Directed,19432024.0
9478.0,65390.0,Directed,19432029.0
9478.0,65390.0,Directed,19432034.0
9478.0,65390.0,Directed,19432039.0
9478.0,65390.0,Directed,19432044.0
9478.0,65390.0,Directed,19432049.0
9478.0,65390.0,Directed,19432054.0
9478.0,65390.0,Directed,19432059.0
9478.0,65390.0,Directed,19432064.0
9478.0,65390.0,Directed,19432069.0
9478.0,120720.0,Directed,14633565.0
9478.0,120720.0,Directed,14633566.0
9478.0,120720.0,Directed,14633567.0
9478.0,120720.0,Directed,14633568.0
9478.0,120720.0,Directed,14633569.0
9478.0,120720.0,Directed,14633570.0
9478.0,120720.0,Directed,14633571.0
9478.0,120720.0,Directed,14633572.0
9478.0,120720.0,Directed,14633573.0
120720.0,9478.0,Directed,19766991.0
120720.0,9478.0,Directed,19766992.0
120720.0,9478.0,Directed,19766993.0
120720.0,9478.0,Directed,19766994.0
120720.0,9478.0,Directed,19766995.0
120720.0,9478.0,Directed,19766996.0
120720.0,9478.0,Directed,19766997.0
120720.0,9478.0,Directed,19766998.0
