Source,Target,Type,Identity
6002.0,205036.0,Directed,14997830.0
6002.0,129478.0,Directed,14482841.0
6002.0,160866.0,Directed,14482779.0
16351.0,6002.0,Directed,16212.0
6002.0,154583.0,Directed,14482776.0
6002.0,154583.0,Directed,14482773.0
6002.0,154583.0,Directed,14482774.0
6002.0,154583.0,Directed,14482775.0
6002.0,154583.0,Directed,14482777.0
6002.0,154583.0,Directed,14482778.0
6002.0,154583.0,Directed,14997841.0
154583.0,6002.0,Directed,28533867.0
154583.0,6002.0,Directed,28533868.0
154583.0,6002.0,Directed,28533871.0
6002.0,154583.0,Directed,20390463.0
6002.0,154583.0,Directed,20390474.0
6002.0,154583.0,Directed,20390507.0
6002.0,160866.0,Directed,14420925.0
6002.0,160866.0,Directed,14420928.0
6002.0,160866.0,Directed,14420929.0
6002.0,160866.0,Directed,14482780.0
6002.0,160866.0,Directed,14482781.0
160866.0,6002.0,Directed,24382318.0
160866.0,6002.0,Directed,24382324.0
160866.0,150878.0,Directed,24710376.0
6002.0,150878.0,Directed,14997804.0
160866.0,6002.0,Directed,28534346.0
160866.0,6002.0,Directed,28534349.0
160866.0,6002.0,Directed,29257188.0
6002.0,160866.0,Directed,21824399.0
6002.0,160866.0,Directed,21825065.0
6002.0,160866.0,Directed,21825071.0
6002.0,160866.0,Directed,21825539.0
6002.0,160866.0,Directed,21825683.0
6002.0,160866.0,Directed,21825707.0
6002.0,160866.0,Directed,21828162.0
6002.0,160866.0,Directed,21828180.0
6002.0,160866.0,Directed,21829153.0
6002.0,160866.0,Directed,21829171.0
6002.0,160866.0,Directed,21829177.0
6002.0,160866.0,Directed,21829741.0
6002.0,160866.0,Directed,21829819.0
6002.0,160866.0,Directed,21829993.0
150878.0,160866.0,Directed,505820.0
150878.0,160866.0,Directed,21823025.0
6002.0,130260.0,Directed,14482785.0
6002.0,130260.0,Directed,14482782.0
6002.0,130260.0,Directed,14482783.0
6002.0,130260.0,Directed,14482784.0
6002.0,130260.0,Directed,14482786.0
6002.0,130260.0,Directed,14482787.0
6002.0,130260.0,Directed,14997840.0
130260.0,6002.0,Directed,26601538.0
130260.0,6002.0,Directed,26804087.0
130260.0,6002.0,Directed,28534374.0
130260.0,6002.0,Directed,28534377.0
130260.0,6002.0,Directed,29187050.0
130260.0,6002.0,Directed,29257110.0
6002.0,130260.0,Directed,24370487.0
6002.0,130260.0,Directed,24370535.0
6002.0,130260.0,Directed,24370539.0
6002.0,130260.0,Directed,24370939.0
6002.0,130260.0,Directed,24370943.0
6002.0,130260.0,Directed,24370947.0
6002.0,130260.0,Directed,24371003.0
6002.0,130260.0,Directed,24371009.0
6002.0,130260.0,Directed,24371043.0
6002.0,130260.0,Directed,24371045.0
6002.0,130260.0,Directed,24371189.0
6002.0,130260.0,Directed,24371247.0
6002.0,130260.0,Directed,24371361.0
6002.0,130260.0,Directed,24371479.0
6002.0,130260.0,Directed,24371487.0
17957.0,6002.0,Directed,16810.0
6002.0,78508.0,Directed,14482819.0
6002.0,78508.0,Directed,14482821.0
6002.0,78508.0,Directed,14482820.0
6002.0,78508.0,Directed,14482818.0
6002.0,78508.0,Directed,14482817.0
6002.0,78508.0,Directed,14482816.0
78508.0,6002.0,Directed,28534388.0
78508.0,6002.0,Directed,28534389.0
78508.0,6002.0,Directed,28534392.0
78508.0,6002.0,Directed,28687606.0
78508.0,6002.0,Directed,28708047.0
6002.0,78508.0,Directed,27128967.0
6002.0,78508.0,Directed,27128976.0
6002.0,78508.0,Directed,27129445.0
6002.0,78508.0,Directed,27129463.0
6002.0,78508.0,Directed,27129481.0
166446.0,78508.0,Directed,27129490.0
6002.0,166446.0,Directed,14997808.0
6002.0,78508.0,Directed,27129526.0
6002.0,78508.0,Directed,27129553.0
78508.0,166446.0,Directed,441876.0
78508.0,166446.0,Directed,30756337.0
6002.0,83060.0,Directed,14482826.0
6002.0,83060.0,Directed,14482828.0
6002.0,83060.0,Directed,14482827.0
6002.0,83060.0,Directed,14482825.0
6002.0,83060.0,Directed,14482824.0
6002.0,83060.0,Directed,14482822.0
83060.0,6002.0,Directed,28534433.0
83060.0,6002.0,Directed,28534434.0
83060.0,6002.0,Directed,28534437.0
6002.0,83060.0,Directed,27315754.0
6002.0,83060.0,Directed,27315762.0
6002.0,83060.0,Directed,27315770.0
6002.0,129478.0,Directed,14482838.0
6002.0,129478.0,Directed,14482839.0
6002.0,129478.0,Directed,14482840.0
6002.0,129478.0,Directed,14482842.0
6002.0,129478.0,Directed,14482843.0
129478.0,6002.0,Directed,28533967.0
129478.0,6002.0,Directed,28533968.0
129478.0,6002.0,Directed,28533971.0
6002.0,129478.0,Directed,21136465.0
6002.0,129478.0,Directed,21136485.0
6002.0,129478.0,Directed,21136505.0
17957.0,6002.0,Directed,14970782.0
6002.0,16348.0,Directed,27044504.0
16348.0,6002.0,Directed,16210.0
6002.0,16351.0,Directed,27358899.0
6002.0,5387123.0,Directed,34165032.0
6002.0,5387123.0,Directed,34165043.0
6002.0,5387123.0,Directed,34165054.0
16348.0,6002.0,Directed,18197766.0
16351.0,6002.0,Directed,18197815.0
166446.0,6002.0,Directed,18199050.0
6002.0,166446.0,Directed,516853.0
6002.0,166446.0,Directed,30756321.0
6002.0,150878.0,Directed,14997805.0
6002.0,150878.0,Directed,14997806.0
6002.0,150878.0,Directed,14997807.0
6002.0,166446.0,Directed,14997811.0
6002.0,166446.0,Directed,14997810.0
6002.0,166446.0,Directed,14997809.0
166446.0,6002.0,Directed,18199054.0
166446.0,6002.0,Directed,18199053.0
166446.0,6002.0,Directed,18199052.0
166446.0,6002.0,Directed,18199051.0
166446.0,6002.0,Directed,18199049.0
166446.0,6002.0,Directed,18199048.0
166446.0,6002.0,Directed,18199047.0
166446.0,6002.0,Directed,18199046.0
166446.0,6002.0,Directed,18199044.0
166446.0,6002.0,Directed,18199042.0
6002.0,166446.0,Directed,30756319.0
6002.0,166446.0,Directed,30756317.0
6002.0,166446.0,Directed,30756315.0
6002.0,166446.0,Directed,30756313.0
6002.0,166446.0,Directed,30756311.0
6002.0,166446.0,Directed,30756309.0
6002.0,166446.0,Directed,30756307.0
6002.0,166446.0,Directed,30756323.0
6002.0,166446.0,Directed,30756325.0
6002.0,166446.0,Directed,30756329.0
6002.0,182459.0,Directed,14997812.0
6002.0,182459.0,Directed,14997813.0
6002.0,182459.0,Directed,14997814.0
6002.0,182459.0,Directed,14997815.0
6002.0,205036.0,Directed,14997828.0
6002.0,205036.0,Directed,14997829.0
6002.0,205036.0,Directed,14997831.0
205036.0,160420.0,Directed,544484.0
6002.0,160420.0,Directed,14997834.0
6002.0,160420.0,Directed,14997832.0
6002.0,160420.0,Directed,14997833.0
6002.0,160420.0,Directed,14997835.0
6002.0,143736.0,Directed,14997838.0
6002.0,143736.0,Directed,14997836.0
6002.0,143736.0,Directed,14997837.0
6002.0,143736.0,Directed,14997839.0
6002.0,136319.0,Directed,14997850.0
6002.0,136319.0,Directed,14997848.0
6002.0,136319.0,Directed,14997849.0
6002.0,136319.0,Directed,14997851.0
6002.0,128455.0,Directed,14997854.0
6002.0,128455.0,Directed,14997855.0
6002.0,128455.0,Directed,14997853.0
6002.0,128455.0,Directed,14997852.0
128455.0,128667.0,Directed,30703118.0
6002.0,128667.0,Directed,14997858.0
128667.0,128455.0,Directed,30703140.0
128667.0,128455.0,Directed,488305.0
6002.0,128667.0,Directed,14997856.0
6002.0,128667.0,Directed,14997857.0
6002.0,128667.0,Directed,14997859.0
6002.0,128647.0,Directed,14997862.0
6002.0,128647.0,Directed,14997860.0
6002.0,128647.0,Directed,14997861.0
6002.0,128647.0,Directed,14997863.0
6002.0,95385.0,Directed,14997866.0
6002.0,95385.0,Directed,14997864.0
6002.0,95385.0,Directed,14997865.0
6002.0,95385.0,Directed,14997867.0
6002.0,87456.0,Directed,14997874.0
6002.0,87456.0,Directed,14997872.0
6002.0,87456.0,Directed,14997873.0
6002.0,87456.0,Directed,14997875.0
6002.0,2595574.0,Directed,31847172.0
6002.0,2595574.0,Directed,31847169.0
6002.0,2595574.0,Directed,31847170.0
6002.0,2595574.0,Directed,31847171.0
6002.0,2595574.0,Directed,31847174.0
6002.0,2595574.0,Directed,31847175.0
6002.0,2595574.0,Directed,31847176.0
6002.0,2595574.0,Directed,31847180.0
5343842.0,2595574.0,Directed,31988861.0
6002.0,5343842.0,Directed,31988885.0
5343842.0,2595574.0,Directed,31988873.0
5343842.0,2595574.0,Directed,31988867.0
5343842.0,2595574.0,Directed,31988864.0
5343844.0,2595574.0,Directed,31988894.0
6002.0,5343844.0,Directed,31988922.0
5343844.0,2595574.0,Directed,31988909.0
5343844.0,2595574.0,Directed,31988898.0
5343844.0,2595574.0,Directed,31988902.0
6002.0,2595574.0,Directed,34730767.0
6002.0,5340002.0,Directed,31908901.0
6002.0,5340002.0,Directed,31908911.0
6002.0,5340002.0,Directed,31908904.0
6002.0,5340002.0,Directed,31908903.0
6002.0,5340002.0,Directed,31908902.0
6002.0,5340002.0,Directed,31908893.0
6002.0,5340002.0,Directed,31908892.0
6002.0,5340002.0,Directed,31908891.0
5340002.0,6002.0,Directed,31908866.0
5354604.0,5340002.0,Directed,32884595.0
6002.0,5354604.0,Directed,32884619.0
5354604.0,5340002.0,Directed,32884578.0
5354604.0,5340002.0,Directed,32884587.0
5354604.0,5340002.0,Directed,32884591.0
5364954.0,5340002.0,Directed,33083788.0
6002.0,5364954.0,Directed,33083823.0
5364954.0,5340002.0,Directed,33083778.0
5364954.0,5340002.0,Directed,33083798.0
5364954.0,5340002.0,Directed,33083793.0
6002.0,5340002.0,Directed,34730636.0
6002.0,5343842.0,Directed,31988882.0
6002.0,5343842.0,Directed,31988883.0
6002.0,5343842.0,Directed,31988884.0
6002.0,5343842.0,Directed,31988886.0
6002.0,5343842.0,Directed,31988887.0
6002.0,5343842.0,Directed,31988888.0
6002.0,5343842.0,Directed,31988892.0
5343844.0,5343842.0,Directed,31988914.0
5343844.0,5343842.0,Directed,31988904.0
5343844.0,5343842.0,Directed,31988896.0
5343844.0,5343842.0,Directed,31988900.0
6002.0,5343842.0,Directed,34730763.0
6002.0,5343844.0,Directed,31988917.0
6002.0,5343844.0,Directed,31988918.0
6002.0,5343844.0,Directed,31988921.0
6002.0,5343844.0,Directed,31988923.0
6002.0,5343844.0,Directed,31988924.0
6002.0,5343844.0,Directed,31988925.0
6002.0,5343844.0,Directed,31988929.0
6002.0,5343844.0,Directed,34730764.0
6002.0,5348738.0,Directed,32212521.0
5348738.0,6002.0,Directed,32212505.0
6002.0,5348738.0,Directed,32212515.0
6002.0,5348738.0,Directed,32212516.0
6002.0,5348738.0,Directed,32212522.0
6002.0,5348738.0,Directed,32212523.0
6002.0,5348738.0,Directed,32212524.0
5357104.0,5348738.0,Directed,32929996.0
6002.0,5357104.0,Directed,32930021.0
5357104.0,5348738.0,Directed,32929994.0
5357104.0,5348738.0,Directed,32930006.0
5357104.0,5348738.0,Directed,32930003.0
5357106.0,5348738.0,Directed,32930031.0
6002.0,5357106.0,Directed,32930057.0
5357106.0,5348738.0,Directed,32930029.0
5357106.0,5348738.0,Directed,32930042.0
5357106.0,5348738.0,Directed,32930036.0
5357108.0,5348738.0,Directed,32930065.0
6002.0,5357108.0,Directed,32930098.0
5357108.0,5348738.0,Directed,32930068.0
5357108.0,5348738.0,Directed,32930074.0
5357108.0,5348738.0,Directed,32930081.0
6002.0,5348738.0,Directed,34730738.0
6002.0,5350954.0,Directed,32789804.0
6002.0,5350954.0,Directed,32789809.0
6002.0,5350954.0,Directed,32789807.0
6002.0,5350954.0,Directed,32789806.0
6002.0,5350954.0,Directed,32789805.0
6002.0,5350954.0,Directed,32789796.0
6002.0,5350954.0,Directed,32789795.0
6002.0,5350954.0,Directed,32789794.0
6002.0,5350954.0,Directed,32789787.0
5350954.0,6002.0,Directed,32789777.0
5350960.0,5350954.0,Directed,32789910.0
6002.0,5350960.0,Directed,32789932.0
